id,title,genres,overview,release_date,poster_path,vote_average
1402698,Lilim,"['Horror', 'Thriller', 'Drama']","Evading the police, Issa and her brother Tomas seek shelter in a secluded orphanage in the forest. But the siblings’ safe haven soon reveals itself to be a hellscape controlled by a sacrificial cult in thrall to a fearsome nocturnal deity.",2025-03-12,/2xleZc3H7AUhqyu1O9tHuUpPJgU.jpg,10.0
438631,Dune,"['Science Fiction', 'Adventure']","Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",2021-09-15,/d5NXSklXo0qyIYkgV94XAgMIckC.jpg,7.782
426063,Nosferatu,"['Fantasy', 'Horror']","A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",2024-12-25,/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,6.7
680,Pulp Fiction,"['Thriller', 'Crime']","A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",1994-09-10,/vQWk5YBFWF4bZaofAbv0tShwBvQ.jpg,8.489
278,The Shawshank Redemption,"['Drama', 'Crime']","Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",1994-09-23,/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg,8.708
1063873,Queen Mom,"['Drama', 'Comedy']","Amel and her family learn that their landlord wants to get his apartment back in a few months. While Mouna, her eldest daughter, begins to have visions of Charles Martel, and their request for new social housing drags on, Amel has no choice but to reinvent herself.",2025-03-12,/87aEXQKCoLZcKoKsFlIdaZTrnfb.jpg,10.0
1292367,Dadaşlar Belgeseli,"['Documentary', 'History']",,2025-03-12,/oQGM5wJ1dmIAn2v9XELIo62JxSh.jpg,0.0
1301346,The Wolves,"['Drama', 'Documentary', 'Comedy']","In the mid-18th century, the Beast is hunted around the Château de Saint-Alban. In the mid-20th century, a new kind of psychiatry is invented there. Theatre and madness span the centuries.",2025-03-12,/A6JEhQh2oQ1t4k8lw6ojWtiS66h.jpg,0.0
98566,Teenage Mutant Ninja Turtles,"['Science Fiction', 'Action', 'Adventure', 'Comedy']","When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",2014-08-07,/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,5.913
1319629,Resort Paraiso,['Science Fiction'],"Lorenzo works for an omnipresent corporation in a future of dystopian bureaucracy. His employee insurance denies him the medication that would help prevent him from losing his senses. Lorenzo quickly begins to lose contact with the world and in esperation decides to connect to the computer, making his pain cease, but becoming an eternal digital slave.",2025-03-12,/j76e8wDeWtY6P0TXuEImbGP0P1P.jpg,0.0
1324389,SLON,['Drama'],"Autumn 1929. Lina, from the noble Golitsyn family, arrives on a date with her husband Georgy Osorgin, who is serving a prison sentence in the Solovetsky special purpose camp. Lina does not know that after she leaves the island, her husband will be shot. Osorgin received a terrible sentence after he, a deeply religious man, secretly brought holy gifts to the dying Archimandrite so that he could take communion before his death. The camp authorities took the Russian officer's word of honor from Osorgin not to tell his wife anything about his predetermined fate. Only on this condition did they agree to temporarily release him from the punishment cell for his last meeting with Lina. The spouses spend the precious three days allotted to them and feel happy in the most inappropriate circumstances. Osorgin says goodbye to Lina on the pier. When the ship becomes a dot on the horizon, the guards escort George back to the punishment cell, where he carefully dresses for his final journey.",2025-03-12,/4FcCUoIScMZp2ODf486gVHqLfMV.jpg,0.0
1167416,Sunday,['Drama'],"The film tells the story of an elderly couple living a peaceful life in a village, with their eldest son living nearby and their youngest son working abroad. It depicts the struggle and conflict between two generations.",2025-03-12,/1DrjCHorHM39p07xOQ1khiqVrUl.jpg,0.0
1214130,Stitch Head,"['Animation', 'Family']","Follows Stitch Head, a small creature awoken by a Mad Professor in a castle to protect the professor's other creations from the townspeople of Grubbers Nubbin.",2025-03-12,/qwhscpTQAGrpit1ARQvvrlijp8h.jpg,0.0
1216662,Somebody,"['Mystery', 'Thriller', 'Drama']","Swimming instructor, Young-eun is a single mom raising her 7-year-old daughter, So-hyun. However, a series of tragic events happens as So-hyun's puppy falls from the apartment and dies, and So-hyun bullies other kids in school. Despite her mom's earnest efforts to address So-hyun's mental disorder, her peculiar behavior persists. Twenty years later, Min, who works in handling unclaimed deaths, meets a new colleague, Hae-young, and they form a close bond. However, as Hae-young warmly integrates herself into Min's life, Min begins to feel uncomfortable and suspicious about her intentions.",2025-03-12,/aWU8RZkkzl6uBsDmULlsh2lfTjs.jpg,0.0
1418350,Hojo,"['History', 'Drama']",,2025-03-12,/mHnCmq6quEVdRdx049AqsBTqfnV.jpg,0.0
1437485,Copiapó,['Documentary'],,2025-03-12,/kHdJuzi86F5BkraSesrIfcTCQA1.jpg,0.0
1432368,Estranged,"['Romance', 'Drama', 'Comedy']",The rise and fall of a relationship set to the masterpiece “Estranged” by Guns N’ Roses.,2025-03-12,/yvGQcOGW56XOdxeg7TDs47KXlG1.jpg,0.0
1435269,I'm Carl Lewis!,['Documentary'],"In track and field he’s remembered as The Greatest. Athletics' first commercially global star. Away from the spotlight, his is a life often misunderstood. Carl Lewis did it his own way - unwilling to conform to what the US expected from its athletes. Lewis won nine Olympic gold medals across four Games and was voted “Sportsman of the Century” by the International Olympic Committee. Yet he refused to be pigeonholed and, in doing so, he inspired change on and off the field. I’m Carl Lewis! delves into the consequences of his uncompromising drive.",2025-03-12,,0.0
1434812,Les Chialeux,[],,2025-03-12,/soWRC8KAucIFmya35zPpNayx8fk.jpg,0.0
1106560,Breath,['Documentary'],"“Where does the soul go once it leaves the body?” For religious and philosophical reasons, viewpoints may all differ, but fundamentally, human beings have constantly asked this question. Like a lit matchstick, human life ignites the beauty and ugliness of life intensely and without reserve. The undertaker says, “The more funerals I hold, the more I think that death might not be a period but a comma.",2025-03-12,/1Szmi7wD2o2MFBpabc5yyhf29Bk.jpg,0.0
1260485,Last One Closes the Door,"['Drama', 'Family']","Babi is about to move out without telling her mother. When she discovers the suitcase, it mysteriously disappears in the night.",2025-03-12,/8yE9q05G7rec0PSQJk3wdniUNqL.jpg,0.0
1275245,Savanna and the Mountain,"['Drama', 'Documentary']","The community of Covas do Barroso, in northern Portugal, discovers that the British company Savannah Resources plans to build the largest open-pit lithium mine in Europe just few meters from their homes. Confronted by this imminent threat, the People decide to organize themselves and expel the company from their lands.",2025-03-12,/qa7DuEYYxH8rmWPOYscA08alT1q.jpg,0.0
1274751,Blue Sun Palace,['Drama'],"A sudden loss catalyzes an unlikely bond between two migrants in the Chinese community of Queens. Navigating lives far from home and the painstaking labor that supports them, they journey through grief together in hopes of finding family.",2025-03-12,/4w9oP7qpQBITVXSaie94H7LbGmN.jpg,0.0
1443378,Sculpted Souls,['Documentary'],"For 26 years (1972–1998), Swiss dentist Julien Grivel treated Hansenites (lepers) free of charge in Greece. An inner journey that helped him see the world and life differently. “By adopting the language of the Greeks, I unconsciously adopted their thinking,” he says. His friendship with ex-hansenite Manolis Fountoulakis was a catalyst.",2025-03-12,/idWmWnDxOHhdE4fDZetcKjUdybv.jpg,0.0
154400,The Drop,"['Drama', 'Crime']","Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",2014-09-12,/olQInYvVCW2wycMSU1ogo9Jshml.jpg,6.8
171274,Inherent Vice,"['Drama', 'Mystery', 'Comedy']","In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",2014-12-12,/hyan5Uc0lGpPuad94DM1pLxneiP.jpg,6.6
181533,Night at the Museum: Secret of the Tomb,"['Adventure', 'Comedy', 'Fantasy', 'Family']","When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",2014-12-17,/xwgy305K6qDs3D20xUO4OZu1HPY.jpg,6.216
177572,Big Hero 6,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']","A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",2014-10-24,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,7.729
799766,Better Man,"['Music', 'Drama']","Follow Robbie Williams' journey from childhood, to being the youngest member of chart-topping boyband Take That, through to his unparalleled achievements as a record-breaking solo artist – all the while confronting the challenges that stratospheric fame and success can bring.",2024-12-06,/fbGCmMp0HlYnAPv28GOENPShezM.jpg,7.7
299536,Avengers: Infinity War,"['Adventure', 'Action', 'Science Fiction']","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",2018-04-25,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,8.236
147441,Exodus: Gods and Kings,"['Adventure', 'Drama', 'Action']","The defiant leader Moses rises up against the Egyptian Pharaoh Ramses, setting 400,000 slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",2014-12-03,/uaDj37JtvLan9tihxZ18e6qL33b.jpg,5.867
169917,A Walk Among the Tombstones,"['Crime', 'Drama', 'Mystery', 'Thriller']",Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,2014-09-18,/euPgyPsiNFp6gOBB7nUFxvN5ZaY.jpg,6.325
241554,Run All Night,"['Action', 'Crime', 'Thriller']","Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his past—as well as a dogged police detective who’s been one step behind Jimmy for 30 years. But when Jimmy’s estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.",2015-03-11,/owTdkLW0uoVTUPtM5h4gw88prdC.jpg,6.418
1445783,Take the Sound of the Wind,['Documentary'],"Forty shots of found material featuring trees blowing in the wind. Entirely sourced from the mid-to-late 2000s, a decade in which online video sharing was in it's infancy",2025-03-12,/tj1DqzN17vyBGl4I6zHo52QZcNX.jpg,0.0
98,Gladiator,"['Action', 'Drama', 'Adventure']","After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",2000-05-04,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,8.218
1445783,Take the Sound of the Wind,['Documentary'],"Forty shots of found material featuring trees blowing in the wind. Entirely sourced from the mid-to-late 2000s, a decade in which online video sharing was in it's infancy",2025-03-12,/tj1DqzN17vyBGl4I6zHo52QZcNX.jpg,0.0
98,Gladiator,"['Action', 'Drama', 'Adventure']","After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",2000-05-04,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,8.218
933260,The Substance,"['Horror', 'Science Fiction', 'Drama', 'Comedy']","A fading celebrity decides to use a black market drug, a cell-replicating substance that temporarily creates a younger, better version of herself.",2024-09-07,/cGm2qnmXx9tFabmzEIkJZjCJdQd.jpg,7.1
100042,Dumb and Dumber To,['Comedy'],"20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",2014-11-12,/cvEi0xV7TUkabJGuzulhvbMjrHi.jpg,5.6
970947,The Shrouds,"['Drama', 'Science Fiction']","Inconsolable since the death of his wife, Karsh, a prominent businessman, invents a revolutionary and controversial technology that enables the living to monitor their dear departed in their shrouds. One night, multiple graves, including that of Karsh’s wife, are desecrated, and he sets out to track down the perpetrators.",2025-03-20,/2drOuzftQlkhsuHRPUaARmzCGQP.jpg,7.667
262500,Insurgent,"['Action', 'Science Fiction', 'Thriller']",Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.,2015-03-18,/dP5Fb6YRfzmCQtRbHOr2kO7tJW9.jpg,6.363
103,Taxi Driver,"['Crime', 'Drama']",A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feed his urge for violent action.,1976-02-09,/ekstpH614fwDX8DUln1a2Opz0N8.jpg,8.135
287424,Maggie,"['Horror', 'Drama']","There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.",2015-05-08,/twa9gXjocLM629sJrQYVtmF306R.jpg,5.4
262543,Automata,"['Thriller', 'Science Fiction']","Jacq Vaucan, an insurance agent of ROC robotics corporation, routinely investigates the case of manipulating a robot. What he discovers will have profound consequences for the future of humanity.",2014-10-09,/h7SEtIWOfLsuCWhQgflev7ppRPq.jpg,5.848
1140535,Presence,"['Horror', 'Drama']","A couple, Rebekah and Chris, and their children, Tyler and Chloe, move into a seemingly normal suburban home. When strange occurrences occur, they begin to believe that there is something else in the house with them. The presence is about to disrupt their lives in unimaginable ways.",2025-01-16,/hZ8dTeBzigV5SVgwG1ikSROAFiS.jpg,6.0
414906,The Batman,"['Crime', 'Mystery', 'Thriller']","In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",2022-03-01,/74xTEgt7R36Fpooo50r9T25onhq.jpg,7.7
299537,Captain Marvel,"['Action', 'Adventure', 'Science Fiction']","The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",2019-03-06,/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,6.803
122,The Lord of the Rings: The Return of the King,"['Adventure', 'Fantasy', 'Action']","As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",2003-12-17,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,8.481
1106739,Juror #2,"['Crime', 'Drama']","While serving as a juror in a high profile murder trial, family man Justin Kemp finds himself struggling with a serious moral dilemma…one he could use to sway the jury verdict and potentially convict—or free—the accused killer.",2024-10-30,/ugQkpGajKFQ8eyOEhGheR0HfWQ.jpg,6.831
120,The Lord of the Rings: The Fellowship of the Ring,"['Adventure', 'Fantasy', 'Action']","Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",2001-12-18,/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg,8.418
38,Eternal Sunshine of the Spotless Mind,"['Science Fiction', 'Drama', 'Romance']","Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",2004-03-19,/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,8.093
361743,Top Gun: Maverick,"['Action', 'Drama']","After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",2022-05-21,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,8.184
68718,Django Unchained,"['Drama', 'Western']","With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",2012-12-25,/bV0rWoiRo7pHUTQkh6Oio6irlXO.jpg,8.2
515001,Jojo Rabbit,"['Comedy', 'War', 'Drama']","A World War II satire that follows a lonely German boy whose world view is turned upside down when he discovers his single mother is hiding a young Jewish girl in their attic. Aided only by his idiotic imaginary friend, Adolf Hitler, Jojo must confront his blind nationalism.",2019-10-18,/7GsM4mtM0worCtIVeiQt28HieeN.jpg,8.0
254904,The November Man,"['Crime', 'Action', 'Thriller']",An ex-CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,2014-08-27,/4ejNFbCgLMDAuy7jFQmc7cr6UAW.jpg,6.104
188222,Entourage,"['Comedy', 'Drama']","Movie star Vincent Chase, together with his boys, Eric, Turtle and Johnny, are back…and back in business with super agent-turned-studio head Ari Gold. Some of their ambitions have changed, but the bond between them remains strong as they navigate the capricious and often cutthroat world of Hollywood.",2015-06-03,/28dqsx1jCxhR05DfH35ui13ywNZ.jpg,6.233
155,The Dark Knight,"['Drama', 'Action', 'Crime', 'Thriller']","Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",2008-07-16,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,8.5
270303,It Follows,"['Horror', 'Mystery']","When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",2015-02-04,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,6.6
1225572,Screamboat,"['Horror', 'Comedy']",A late-night boat ride turns into a desperate fight for survival in New York City when a mischievous mouse becomes a monstrous reality.,2025-03-20,/RVkfH0t0GAdfOItWFhB4FokrUZ.jpg,0.0
1178556,I'm Not a Robot,"['Comedy', 'Drama', 'Science Fiction', 'Thriller']",A music producer spirals into an existential crisis after repeatedly failing a CAPTCHA test-leading her to question whether she might actually be a robot.,2025-03-20,/tlkpqKiJ2IRV4d0pjhso29AzESj.jpg,0.0
307081,Southpaw,"['Action', 'Drama']","Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",2015-03-24,/kSQ49Fi3NVTqGGXILmxV2T2pdkG.jpg,7.363
603,The Matrix,"['Action', 'Science Fiction']","Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",1999-03-31,/dXNAPwY7VrqMAo51EKhhCJfaGb5.jpg,8.223
1438480,Super courier,"['Action', 'Comedy']","Timur is a kind-hearted courier who is always ready to help others, even at his own expense. One day, after defending a respected judge from a group of thugs, he receives an unusual offer—to become the driver for the judge’s daughter, Sabina. However, he soon realizes that his real job is to be her bodyguard, as a powerful enemy of the family is willing to do anything to take her away. When Sabina is kidnapped, Timur must cast aside his fears and become a hero to save her and uncover why she is so important to the criminals.",2025-03-20,/gMwRomvk9l3O3jU6G3NckjShEWV.jpg,0.0
1257409,The Shameless,"['Drama', 'Romance']","In the dead of night, Renuka escapes from a Delhi brothel after stabbing a policeman to death. She takes refuge in a community of sex workers in northern India, where she meets Devika, a young girl condemned to a life of prostitution. Their bond develops into a forbidden romance. Together, they embark on a perilous journey to escape the law and forge their path to freedom.",2025-03-20,/9giQpIZabAHzS8FpoSi5khvDBnV.jpg,0.0
1420899,Lurker,[],Peter's life spirals into chaos as he experiences increasingly surreal and disturbing visions.,,/fmakwUYfZmMAVs7J1scGSCA8srJ.jpg,0.0
1442316,Nobody's Angel,['Documentary'],"The five women in the Danish band Miss B. Haven rocked the 1980s at a time when men still had a monopoly on rock, but where a new movement was taking shape.",2025-03-20,,0.0
1248276,The Firebird,['Drama'],"An actress and theater dancer flies to India to find her mother, who once abandoned her and joined a certain sect. Soon she no longer understands whether what she sees is happening in India or whether it is the scenery inside her native theater. Masks, dolls, songs - does this happen in a small town square or on one of the venues in St. Petersburg?",2025-03-20,/wXXtFeQky4qTSK4wgbwdvVYBhsn.jpg,0.0
1083968,Locked,"['Horror', 'Thriller']","When Eddie breaks into a luxury SUV, he steps into a deadly trap set by William, a self-proclaimed vigilante delivering his own brand of twisted justice. With no means of escape, Eddie must fight to survive in a ride where escape is an illusion, survival is a nightmare, and justice shifts into high gear.",2025-03-20,/wcmH4jBXmjY7eoX5Gs4HYgjlQPV.jpg,0.0
1445179,Vinilo,[],"Amid her struggle with a devastating illness, a courageous mother with deep secrets and experience becomes a beacon of hope for her son. Through a delicate and emotional narrative, music becomes the guide to find the light in the darkness.",2025-03-20,/jB6rBtOvMMrhNvBJsp4l1YWfjrh.jpg,0.0
1442689,"Tempo, O Curta.","['Drama', 'Mystery']",,2025-03-20,/pU65XazGQySLnUMtYDBlLgmoIiy.jpg,0.0
1442438,SEVENTEEN in CARAT LAND,['Music'],"Seventeen's 9th fan meeting took place at INCHEON MUNHAK MAIN STADIUM in Incheon, South Korea from March 20-21, 2025, both in-person and online.",2025-03-20,/g8sem3NfBaVrwXEZ7axcvoAZKOm.jpg,0.0
1442322,Lost for Words,['Documentary'],The year's most beautiful natural experience on the big screen is also a poetic film about the power of language to re-enchant the world around us. Based on Robert MacFarlane and Jackie Morris' bestseller.,2025-03-20,,0.0
1442299,Cosmic Balance,['Documentary'],"Hour-long musical trance sessions lead a young man from a small Indonesian village to his first concert outside the city limits at a music festival in Denmark. A cosmic film about music, spirituality and heritage.",2025-03-20,,0.0
1442295,A stranger in the world,['Documentary'],A filmmaker and his son with autism. A composer and his musical work inspired by the slow processes of dripstone caves. Two parallel love stories.,2025-03-20,,0.0
1442278,Memory Wars,['Documentary'],Can we trust our own memories? An American psychologist with expertise in the brain's ability to make up its own truths takes us into her fascinating field of research.,2025-03-20,,0.0
1442141,Hostages,[],"After a terrifying explosion in a hotel in London, three strangers escape together and hide out in a room. Hostages is a comedy about the 24hr news cycle, ""experts"" and whether or not social media is more important than people's lives....",2025-03-20,/lQs8w3FkiywvgOsw0lZ5iU1uOmL.jpg,0.0
1441840,The Garden Caretaker,['Documentary'],"At a former asphalt factory construction site in a Copenhagen suburb, a group of artists and citizens aer participating in a project to reconnect with the remnants of nature that we often overlook in the city. The boundaries between artist, gardener and biologist are osmotic in a project where five different artists, each with their own practice, share the role of ‘Garden Caretaker’ – a figure that invites participants to experience and rediscover the richness of the surrounding flora and fauna in the middle of a changing urban space.",2025-03-20,,0.0
1441746,Close to Home,['Documentary'],"A simple and beautiful portrait of a filmmaker and his Indian father, shot in one long take on a bench in Punjab.",2025-03-20,,0.0
1440906,W.O.M.B. (Worth of My Body),[],"Becoming a mother brings many changes: the relationship to your body, to time and material things, to the sense of identity and heritage. Dancer, choreographer and artist Julienne Doko invites us to reflect on the body’s ability to change through the different cultural perceptions of motherhood in a performative work that celebrates the body that bears signs of having created life. In English, the term ‘stretch mark’ shows a negative assessment of body changes. In Doko’s native language, Gbaya from the Central African Republic, the marks are called ‘ancestral tattoo’, a word charged with pride in the continuation and transmission of life.",2025-03-20,,0.0
1440828,They Know We Know They Lie,[],"A performative video work that analyzes the complex relationship between urbanity, economy and memory in the 21st century.",2025-03-20,,0.0
1440811,I am everything,[],An artificial intelligence develops self-awareness and reflects on humanity's moral codes and social structures.,2025-03-20,,0.0
1440776,4.48 Dysphoria,[],4.48 Dysphoria examines the pathologization of gender nonconformity and the intersections between mental illness and queerness.,2025-03-20,/zZ6vbVb5ZJLIvYI1E1duqmsTvuj.jpg,0.0
1440404,Ambivalence,"['Thriller', 'War', 'Action', 'Drama']","A group of mercenaries race against others to recover a mysterious package, only to discover that its contents will tear their loyalties apart.",2025-03-20,/tVJQS9vPhFXtUo33KApa48Ofv7E.jpg,0.0
1439033,Montevideo Inolvidable,['Documentary'],,2025-03-20,/4HoDeqfsZPoIZbukRnhlhdPU9cv.jpg,0.0
1438203,Shogun's Ninja,"['Action', 'History']",New jidai-geki directed by Koichi Sakamoto about two ninja girls.,2025-03-20,,0.0
1438069,Famiglia Imbarazzi - La maledizione dello zoccolo,"['Animation', 'Comedy']",,2025-03-20,/2R988fuafYeyCLWhHqjUkbbwXxW.jpg,0.0
1436815,Oy'una Geldik,['Comedy'],,2025-03-20,/9qgM8QQS03PrkUqlWpmLrKO30TY.jpg,0.0
1436704,Please Carry On,[],"The neighbours next-door have loud and hot sex. Catherine, an introverted data analyst who lives alone, is deeply involved.",2025-03-20,/1g1lCMq33LMN2BvMptB0sxK5opB.jpg,0.0
1436703,It's the Minimum Reduction of the Abyss,[],"Inspired by a poem by Cristina Peri Rossi, this intimate film explores the distance that can only exist between lovers.",2025-03-20,/ierytA5qnCa0Qv4nnW7FYiL019P.jpg,0.0
1436621,"Wait, Wait, Now!",[],A Maori and a Kiwi teen buddy up to raid their mum’s wardrobe and pucker their lips with red.,2025-03-20,/mumYuKlMHGDqnuCMWPY2TPsy8IH.jpg,0.0
1436366,Jasmine That Blooms in Autumn,"['Drama', 'Romance']",Love blossoms secretly between two old women at an elderly care home while the specter of patriarchy looms large overhead.,2025-03-20,/34ctQQDeeAyOJqTxQl0ECWFiAnu.jpg,0.0
1429460,Imagine Dragons: Live From The Hollywood Bowl (with the LA Film Orchestra),['Music'],"Globally renowned, GRAMMY® Award-winning band Imagine Dragons enlisted the LA Film Orchestra to perform their biggest hits and new chart-topping songs against the backdrop of the iconic Hollywood Bowl. The band fuses their explosive, cathartic sound with gorgeous, intricate symphonic arrangements played on stage by over 50 musicians.",2025-03-20,/e72fYes91e8En7jREXeHSXP9U0S.jpg,0.0
1446066,The Beloved Remains,"['Horror', 'Thriller']","A short film, set two years after the main event of the horror novel of the same name, written by Sepia Gore.",2025-03-20,/qh03aE0JsSdlO7lnJvpv19otE8v.jpg,0.0
1435053,Metropia,['Documentary'],,2025-03-20,/zi2x5l8oZbz1KTYbFEozVXBEkJm.jpg,0.0
1434672,National Theatre Live: The Other Place,[],"Two sisters reunite on the anniversary of the death of their father. Their uncle has remodelled their family home, in an attempt at a fresh start. But one sister’s sudden reappearance threatens to shatter this fragile idyll as she demands justice for the pain she carries.Amid the debris and the new extension, guilt, grief and greed battle it out in the family’s competing dreams of their future. When we are faced with the suffering of others, even those closest to us, can we look away?",2025-03-20,/6IHn9ciEnDFtjSrFRsSTc3AwtNx.jpg,10.0
1434672,National Theatre Live: The Other Place,[],"Two sisters reunite on the anniversary of the death of their father. Their uncle has remodelled their family home, in an attempt at a fresh start. But one sister’s sudden reappearance threatens to shatter this fragile idyll as she demands justice for the pain she carries.Amid the debris and the new extension, guilt, grief and greed battle it out in the family’s competing dreams of their future. When we are faced with the suffering of others, even those closest to us, can we look away?",2025-03-20,/6IHn9ciEnDFtjSrFRsSTc3AwtNx.jpg,10.0
1432480,Aqu& No Más,['Drama'],,2025-03-20,/cUtXSXXj1hKOUQeicCtNMfh2cZ6.jpg,0.0
1428507,Oroboro,['Documentary'],,2025-03-20,,0.0
